release-flickr-links_x0_10321.03;release-flickr-links_x0_10;18612;18612;32;1.03;18589.0
release-flickr-links_x0_10641.03;release-flickr-links_x0_10;18612;18612;64;1.03;18611.0
release-flickr-links_x0_101281.03;release-flickr-links_x0_10;18612;18612;128;1.03;18611.0
release-flickr-links_x0_1021.05;release-flickr-links_x0_10;18612;18612;2;1.05;17473.0
release-flickr-links_x0_1041.05;release-flickr-links_x0_10;18612;18612;4;1.05;18169.0
release-flickr-links_x0_1081.05;release-flickr-links_x0_10;18612;18612;8;1.05;18406.0
release-flickr-links_x0_10161.05;release-flickr-links_x0_10;18612;18612;16;1.05;18517.0
release-flickr-links_x0_10321.05;release-flickr-links_x0_10;18612;18612;32;1.05;18586.0
release-flickr-links_x0_10641.05;release-flickr-links_x0_10;18612;18612;64;1.05;18611.0
release-flickr-links_x0_101281.05;release-flickr-links_x0_10;18612;18612;128;1.05;18611.0
release-flickr-links_x0_20021.1;release-flickr-links_x0_200;372246;372246;2;1.1;352928.0
release-flickr-links_x0_20041.1;release-flickr-links_x0_200;372246;372246;4;1.1;365753.0
release-flickr-links_x0_20081.1;release-flickr-links_x0_200;372246;372246;8;1.1;368682.0
release-flickr-links_x0_200161.1;release-flickr-links_x0_200;372246;372246;16;1.1;369225.0
release-flickr-links_x0_200321.1;release-flickr-links_x0_200;372246;372246;32;1.1;369696.0
release-flickr-links_x0_200641.1;release-flickr-links_x0_200;372246;372246;64;1.1;370198.0
release-flickr-links_x0_2001281.1;release-flickr-links_x0_200;372246;372246;128;1.1;370326.0
release-flickr-links_x0_20021.03;release-flickr-links_x0_200;372246;372246;2;1.03;348663.0
release-flickr-links_x0_20041.03;release-flickr-links_x0_200;372246;372246;4;1.03;361317.0
release-flickr-links_x0_20081.03;release-flickr-links_x0_200;372246;372246;8;1.03;368276.0
release-flickr-links_x0_200161.03;release-flickr-links_x0_200;372246;372246;16;1.03;369072.0
release-flickr-links_x0_200321.03;release-flickr-links_x0_200;372246;372246;32;1.03;369672.0
release-flickr-links_x0_200641.03;release-flickr-links_x0_200;372246;372246;64;1.03;370164.0
release-flickr-links_x0_2001281.03;release-flickr-links_x0_200;372246;372246;128;1.03;370433.0
release-flickr-links_x0_20021.05;release-flickr-links_x0_200;372246;372246;2;1.05;350643.0
release-flickr-links_x0_20041.05;release-flickr-links_x0_200;372246;372246;4;1.05;362477.0
release-flickr-links_x0_20081.05;release-flickr-links_x0_200;372246;372246;8;1.05;367690.0
release-flickr-links_x0_200161.05;release-flickr-links_x0_200;372246;372246;16;1.05;369254.0
release-flickr-links_x0_200321.05;release-flickr-links_x0_200;372246;372246;32;1.05;369559.0
release-flickr-links_x0_200641.05;release-flickr-links_x0_200;372246;372246;64;1.05;370112.0
release-flickr-links_x0_2001281.05;release-flickr-links_x0_200;372246;372246;128;1.05;370415.0
release-flickr-links_x0_2521.1;release-flickr-links_x0_25;46530;46530;2;1.1;43956.0
release-flickr-links_x0_2541.1;release-flickr-links_x0_25;46530;46530;4;1.1;45452.0
release-flickr-links_x0_2581.1;release-flickr-links_x0_25;46530;46530;8;1.1;45948.0
release-flickr-links_x0_25161.1;release-flickr-links_x0_25;46530;46530;16;1.1;46181.0
release-flickr-links_x0_25321.1;release-flickr-links_x0_25;46530;46530;32;1.1;46288.0
release-flickr-links_x0_25641.1;release-flickr-links_x0_25;46530;46530;64;1.1;46452.0
release-flickr-links_x0_251281.1;release-flickr-links_x0_25;46530;46530;128;1.1;46523.0
release-flickr-links_x0_2521.03;release-flickr-links_x0_25;46530;46530;2;1.03;43471.0
release-flickr-links_x0_2541.03;release-flickr-links_x0_25;46530;46530;4;1.03;45171.0
release-flickr-links_x0_2581.03;release-flickr-links_x0_25;46530;46530;8;1.03;45940.0
release-flickr-links_x0_25161.03;release-flickr-links_x0_25;46530;46530;16;1.03;46196.0
release-flickr-links_x0_25321.03;release-flickr-links_x0_25;46530;46530;32;1.03;46305.0
release-flickr-links_x0_25641.03;release-flickr-links_x0_25;46530;46530;64;1.03;46449.0
release-flickr-links_x0_251281.03;release-flickr-links_x0_25;46530;46530;128;1.03;46522.0
release-flickr-links_x0_2521.05;release-flickr-links_x0_25;46530;46530;2;1.05;43763.0
release-flickr-links_x0_2541.05;release-flickr-links_x0_25;46530;46530;4;1.05;45297.0
release-flickr-links_x0_2581.05;release-flickr-links_x0_25;46530;46530;8;1.05;45938.0
release-flickr-links_x0_25161.05;release-flickr-links_x0_25;46530;46530;16;1.05;46181.0
release-flickr-links_x0_25321.05;release-flickr-links_x0_25;46530;46530;32;1.05;46299.0
release-flickr-links_x0_25641.05;release-flickr-links_x0_25;46530;46530;64;1.05;46445.0
release-flickr-links_x0_251281.05;release-flickr-links_x0_25;46530;46530;128;1.05;46525.0
release-flickr-links_x0_5021.1;release-flickr-links_x0_50;93061;93061;2;1.1;88229.0
release-flickr-links_x0_5041.1;release-flickr-links_x0_50;93061;93061;4;1.1;91309.0
release-flickr-links_x0_5081.1;release-flickr-links_x0_50;93061;93061;8;1.1;91972.0
release-flickr-links_x0_50161.1;release-flickr-links_x0_50;93061;93061;16;1.1;92277.0
release-flickr-links_x0_50321.1;release-flickr-links_x0_50;93061;93061;32;1.1;92528.0
release-flickr-links_x0_50641.1;release-flickr-links_x0_50;93061;93061;64;1.1;92681.0
release-flickr-links_x0_501281.1;release-flickr-links_x0_50;93061;93061;128;1.1;92928.0
release-flickr-links_x0_5021.03;release-flickr-links_x0_50;93061;93061;2;1.03;86914.0
release-flickr-links_x0_5041.03;release-flickr-links_x0_50;93061;93061;4;1.03;90269.0
release-flickr-links_x0_5081.03;release-flickr-links_x0_50;93061;93061;8;1.03;91888.0
release-flickr-links_x0_50161.03;release-flickr-links_x0_50;93061;93061;16;1.03;92240.0
release-flickr-links_x0_50321.03;release-flickr-links_x0_50;93061;93061;32;1.03;92518.0
release-flickr-links_x0_50641.03;release-flickr-links_x0_50;93061;93061;64;1.03;92715.0
release-flickr-links_x0_501281.03;release-flickr-links_x0_50;93061;93061;128;1.03;92952.0
release-flickr-links_x0_5021.05;release-flickr-links_x0_50;93061;93061;2;1.05;87561.0
release-flickr-links_x0_5041.05;release-flickr-links_x0_50;93061;93061;4;1.05;90817.0
release-flickr-links_x0_5081.05;release-flickr-links_x0_50;93061;93061;8;1.05;91874.0
release-flickr-links_x0_50161.05;release-flickr-links_x0_50;93061;93061;16;1.05;92326.0
release-flickr-links_x0_50321.05;release-flickr-links_x0_50;93061;93061;32;1.05;92550.0
release-flickr-links_x0_50641.05;release-flickr-links_x0_50;93061;93061;64;1.05;92666.0
release-flickr-links_x0_501281.05;release-flickr-links_x0_50;93061;93061;128;1.05;92938.0
release-youtube-links_x0_10021.1;release-youtube-links_x0_100;115782;115782;2;1.1;38970.0
release-youtube-links_x0_10041.1;release-youtube-links_x0_100;115782;115782;4;1.1;52189.0
release-youtube-links_x0_10081.1;release-youtube-links_x0_100;115782;115782;8;1.1;60691.0
release-youtube-links_x0_100161.1;release-youtube-links_x0_100;115782;115782;16;1.1;59973.0
release-youtube-links_x0_100321.1;release-youtube-links_x0_100;115782;115782;32;1.1;62119.0
release-youtube-links_x0_100641.1;release-youtube-links_x0_100;115782;115782;64;1.1;63193.0
release-youtube-links_x0_1001281.1;release-youtube-links_x0_100;115782;115782;128;1.1;65701.0
release-youtube-links_x0_10021.03;release-youtube-links_x0_100;115782;115782;2;1.03;38115.0
release-youtube-links_x0_10041.03;release-youtube-links_x0_100;115782;115782;4;1.03;49886.0
release-youtube-links_x0_10081.03;release-youtube-links_x0_100;115782;115782;8;1.03;56509.0
release-youtube-links_x0_100161.03;release-youtube-links_x0_100;115782;115782;16;1.03;60265.0
release-youtube-links_x0_100321.03;release-youtube-links_x0_100;115782;115782;32;1.03;61503.0
release-youtube-links_x0_100641.03;release-youtube-links_x0_100;115782;115782;64;1.03;63758.0
release-youtube-links_x0_1001281.03;release-youtube-links_x0_100;115782;115782;128;1.03;65689.0
release-youtube-links_x0_10021.05;release-youtube-links_x0_100;115782;115782;2;1.05;38364.0
release-youtube-links_x0_10041.05;release-youtube-links_x0_100;115782;115782;4;1.05;50362.0
release-youtube-links_x0_10081.05;release-youtube-links_x0_100;115782;115782;8;1.05;57455.0
release-youtube-links_x0_100161.05;release-youtube-links_x0_100;115782;115782;16;1.05;61850.0
release-youtube-links_x0_100321.05;release-youtube-links_x0_100;115782;115782;32;1.05;62068.0
release-youtube-links_x0_100641.05;release-youtube-links_x0_100;115782;115782;64;1.05;63386.0
release-youtube-links_x0_1001281.05;release-youtube-links_x0_100;115782;115782;128;1.05;65662.0
release-youtube-links_x0_1021.1;release-youtube-links_x0_10;11578;11578;2;1.1;3778.0
release-youtube-links_x0_1041.1;release-youtube-links_x0_10;11578;11578;4;1.1;5059.0
release-youtube-links_x0_1081.1;release-youtube-links_x0_10;11578;11578;8;1.1;5725.0
release-youtube-links_x0_10161.1;release-youtube-links_x0_10;11578;11578;16;1.1;6113.0
release-youtube-links_x0_10321.1;release-youtube-links_x0_10;11578;11578;32;1.1;6626.0
release-youtube-links_x0_10641.1;release-youtube-links_x0_10;11578;11578;64;1.1;7067.0
release-youtube-links_x0_101281.1;release-youtube-links_x0_10;11578;11578;128;1.1;7185.0
release-youtube-links_x0_1021.03;release-youtube-links_x0_10;11578;11578;2;1.03;3751.0
release-youtube-links_x0_1041.03;release-youtube-links_x0_10;11578;11578;4;1.03;4944.0
release-youtube-links_x0_1081.03;release-youtube-links_x0_10;11578;11578;8;1.03;5632.0
release-youtube-links_x0_10161.03;release-youtube-links_x0_10;11578;11578;16;1.03;6136.0
release-youtube-links_x0_10321.03;release-youtube-links_x0_10;11578;11578;32;1.03;6617.0
release-youtube-links_x0_10641.03;release-youtube-links_x0_10;11578;11578;64;1.03;7053.0
release-youtube-links_x0_101281.03;release-youtube-links_x0_10;11578;11578;128;1.03;7219.0
release-youtube-links_x0_1021.05;release-youtube-links_x0_10;11578;11578;2;1.05;3783.0
release-youtube-links_x0_1041.05;release-youtube-links_x0_10;11578;11578;4;1.05;5034.0
release-youtube-links_x0_1081.05;release-youtube-links_x0_10;11578;11578;8;1.05;5626.0
release-youtube-links_x0_10161.05;release-youtube-links_x0_10;11578;11578;16;1.05;6189.0
release-youtube-links_x0_10321.05;release-youtube-links_x0_10;11578;11578;32;1.05;6623.0
release-youtube-links_x0_10641.05;release-youtube-links_x0_10;11578;11578;64;1.05;7080.0
release-youtube-links_x0_101281.05;release-youtube-links_x0_10;11578;11578;128;1.05;7203.0
release-youtube-links_x0_20021.1;release-youtube-links_x0_200;231565;231565;2;1.1;78311.0
release-youtube-links_x0_20041.1;release-youtube-links_x0_200;231565;231565;4;1.1;105416.0
release-youtube-links_x0_20081.1;release-youtube-links_x0_200;231565;231565;8;1.1;121363.0
release-youtube-links_x0_200161.1;release-youtube-links_x0_200;231565;231565;16;1.1;122929.0
release-youtube-links_x0_200321.1;release-youtube-links_x0_200;231565;231565;32;1.1;125520.0
release-youtube-links_x0_200641.1;release-youtube-links_x0_200;231565;231565;64;1.1;126603.0
release-youtube-links_x0_2001281.1;release-youtube-links_x0_200;231565;231565;128;1.1;128518.0
release-youtube-links_x0_20021.03;release-youtube-links_x0_200;231565;231565;2;1.03;76227.0
release-youtube-links_x0_20041.03;release-youtube-links_x0_200;231565;231565;4;1.03;100132.0
release-youtube-links_x0_20081.03;release-youtube-links_x0_200;231565;231565;8;1.03;113637.0
release-youtube-links_x0_200161.03;release-youtube-links_x0_200;231565;231565;16;1.03;122753.0
release-youtube-links_x0_200321.03;release-youtube-links_x0_200;231565;231565;32;1.03;127239.0
release-youtube-links_x0_200641.03;release-youtube-links_x0_200;231565;231565;64;1.03;126152.0
release-youtube-links_x0_2001281.03;release-youtube-links_x0_200;231565;231565;128;1.03;128645.0
release-youtube-links_x0_20021.05;release-youtube-links_x0_200;231565;231565;2;1.05;77180.0
release-youtube-links_x0_20041.05;release-youtube-links_x0_200;231565;231565;4;1.05;102103.0
release-youtube-links_x0_20081.05;release-youtube-links_x0_200;231565;231565;8;1.05;116312.0
release-youtube-links_x0_200161.05;release-youtube-links_x0_200;231565;231565;16;1.05;126370.0
release-youtube-links_x0_200321.05;release-youtube-links_x0_200;231565;231565;32;1.05;125148.0
release-youtube-links_x0_200641.05;release-youtube-links_x0_200;231565;231565;64;1.05;126984.0
release-youtube-links_x0_2001281.05;release-youtube-links_x0_200;231565;231565;128;1.05;128865.0
release-youtube-links_x0_2521.1;release-youtube-links_x0_25;28945;28945;2;1.1;9577.0
release-youtube-links_x0_2541.1;release-youtube-links_x0_25;28945;28945;4;1.1;13000.0
release-youtube-links_x0_2581.1;release-youtube-links_x0_25;28945;28945;8;1.1;14698.0
release-youtube-links_x0_25161.1;release-youtube-links_x0_25;28945;28945;16;1.1;15144.0
release-youtube-links_x0_25321.1;release-youtube-links_x0_25;28945;28945;32;1.1;15765.0
release-youtube-links_x0_25641.1;release-youtube-links_x0_25;28945;28945;64;1.1;16916.0
release-youtube-links_x0_251281.1;release-youtube-links_x0_25;28945;28945;128;1.1;17950.0
release-youtube-links_x0_2521.03;release-youtube-links_x0_25;28945;28945;2;1.03;9513.0
release-youtube-links_x0_2541.03;release-youtube-links_x0_25;28945;28945;4;1.03;12426.0
release-youtube-links_x0_2581.03;release-youtube-links_x0_25;28945;28945;8;1.03;14063.0
release-youtube-links_x0_25161.03;release-youtube-links_x0_25;28945;28945;16;1.03;14948.0
release-youtube-links_x0_25321.03;release-youtube-links_x0_25;28945;28945;32;1.03;15815.0
release-youtube-links_x0_25641.03;release-youtube-links_x0_25;28945;28945;64;1.03;16910.0
release-youtube-links_x0_251281.03;release-youtube-links_x0_25;28945;28945;128;1.03;17959.0
release-youtube-links_x0_2521.05;release-youtube-links_x0_25;28945;28945;2;1.05;9528.0
release-youtube-links_x0_2541.05;release-youtube-links_x0_25;28945;28945;4;1.05;12640.0
release-youtube-links_x0_2581.05;release-youtube-links_x0_25;28945;28945;8;1.05;13993.0
release-youtube-links_x0_25161.05;release-youtube-links_x0_25;28945;28945;16;1.05;15346.0
release-youtube-links_x0_25321.05;release-youtube-links_x0_25;28945;28945;32;1.05;15825.0
release-youtube-links_x0_25641.05;release-youtube-links_x0_25;28945;28945;64;1.05;16916.0
release-youtube-links_x0_251281.05;release-youtube-links_x0_25;28945;28945;128;1.05;17985.0
release-youtube-links_x0_5021.1;release-youtube-links_x0_50;57891;57891;2;1.1;19453.0
release-youtube-links_x0_5041.1;release-youtube-links_x0_50;57891;57891;4;1.1;26098.0
release-youtube-links_x0_5081.1;release-youtube-links_x0_50;57891;57891;8;1.1;28579.0
release-youtube-links_x0_50161.1;release-youtube-links_x0_50;57891;57891;16;1.1;29952.0
release-youtube-links_x0_50321.1;release-youtube-links_x0_50;57891;57891;32;1.1;31212.0
release-youtube-links_x0_50641.1;release-youtube-links_x0_50;57891;57891;64;1.1;32388.0
release-youtube-links_x0_501281.1;release-youtube-links_x0_50;57891;57891;128;1.1;34185.0
release-youtube-links_x0_5021.03;release-youtube-links_x0_50;57891;57891;2;1.03;19043.0
release-youtube-links_x0_5041.03;release-youtube-links_x0_50;57891;57891;4;1.03;25044.0
release-youtube-links_x0_5081.03;release-youtube-links_x0_50;57891;57891;8;1.03;28302.0
release-youtube-links_x0_50161.03;release-youtube-links_x0_50;57891;57891;16;1.03;30236.0
release-youtube-links_x0_50321.03;release-youtube-links_x0_50;57891;57891;32;1.03;31029.0
release-youtube-links_x0_50641.03;release-youtube-links_x0_50;57891;57891;64;1.03;32311.0
release-youtube-links_x0_501281.03;release-youtube-links_x0_50;57891;57891;128;1.03;34110.0
release-youtube-links_x0_5021.05;release-youtube-links_x0_50;57891;57891;2;1.05;19037.0
release-youtube-links_x0_5041.05;release-youtube-links_x0_50;57891;57891;4;1.05;25385.0
release-youtube-links_x0_5081.05;release-youtube-links_x0_50;57891;57891;8;1.05;28845.0
release-youtube-links_x0_50161.05;release-youtube-links_x0_50;57891;57891;16;1.05;30579.0
release-youtube-links_x0_50321.05;release-youtube-links_x0_50;57891;57891;32;1.05;31059.0
release-youtube-links_x0_50641.05;release-youtube-links_x0_50;57891;57891;64;1.05;32286.0
release-youtube-links_x0_501281.05;release-youtube-links_x0_50;57891;57891;128;1.05;34259.0
youtube21.1;youtube;94238;30087;2;1.1;1184.0
youtube41.1;youtube;94238;30087;4;1.1;3964.0
youtube81.1;youtube;94238;30087;8;1.1;6120.0
youtube161.1;youtube;94238;30087;16;1.1;7238.0
youtube321.1;youtube;94238;30087;32;1.1;7788.0
youtube641.1;youtube;94238;30087;64;1.1;8225.0
youtube1281.1;youtube;94238;30087;128;1.1;8752.0
youtube21.03;youtube;94238;30087;2;1.03;1584.0
youtube41.03;youtube;94238;30087;4;1.03;4154.0
youtube81.03;youtube;94238;30087;8;1.03;6253.0
youtube161.03;youtube;94238;30087;16;1.03;7432.0
youtube321.03;youtube;94238;30087;32;1.03;7986.0
youtube641.03;youtube;94238;30087;64;1.03;8360.0
youtube1281.03;youtube;94238;30087;128;1.03;8902.0
youtube21.05;youtube;94238;30087;2;1.05;1442.0
youtube41.05;youtube;94238;30087;4;1.05;4114.0
youtube81.05;youtube;94238;30087;8;1.05;6323.0
youtube161.05;youtube;94238;30087;16;1.05;7350.0
youtube321.05;youtube;94238;30087;32;1.05;7901.0
youtube641.05;youtube;94238;30087;64;1.05;8324.0
youtube1281.05;youtube;94238;30087;128;1.05;8797.0
flickr161.1;flickr;395979;103631;16;1.1;49957.0
flickr21.1;flickr;395979;103631;2;1.1;21298.0
flickr321.1;flickr;395979;103631;32;1.1;50905.0
flickr41.1;flickr;395979;103631;4;1.1;45246.0
flickr641.1;flickr;395979;103631;64;1.1;51449.0
flickr81.1;flickr;395979;103631;8;1.1;48885.0
flickr161.03;flickr;395979;103631;16;1.03;50341.0
flickr21.03;flickr;395979;103631;2;1.03;23698.0
flickr321.03;flickr;395979;103631;32;1.03;51080.0
flickr41.03;flickr;395979;103631;4;1.03;46583.0
flickr641.03;flickr;395979;103631;64;1.03;51534.0
flickr81.03;flickr;395979;103631;8;1.03;49116.0
flickr161.05;flickr;395979;103631;16;1.05;50266.0
flickr21.05;flickr;395979;103631;2;1.05;22914.0
flickr321.05;flickr;395979;103631;32;1.05;50886.0
flickr41.05;flickr;395979;103631;4;1.05;46473.0
flickr641.05;flickr;395979;103631;64;1.05;51463.0
flickr81.05;flickr;395979;103631;8;1.05;49093.0
