sctap1-2c641.1;sctap1-2c;7458;3390;64;1.1;1146.0
sctap1-2c1281.03;sctap1-2c;7458;3390;128;1.03;1251.0
sctap1-2c1281.05;sctap1-2c;7458;3390;128;1.05;1254.0
sctap1-2c1281.1;sctap1-2c;7458;3390;128;1.1;1254.0
sctap1-2r21.03;sctap1-2r;63426;28830;2;1.03;4200.0
sctap1-2r21.05;sctap1-2r;63426;28830;2;1.05;4113.0
sctap1-2r21.1;sctap1-2r;63426;28830;2;1.1;3276.0
sctap1-2r41.03;sctap1-2r;63426;28830;4;1.03;6410.0
sctap1-2r41.05;sctap1-2r;63426;28830;4;1.05;5507.0
sctap1-2r41.1;sctap1-2r;63426;28830;4;1.1;6282.0
sctap1-2r81.03;sctap1-2r;63426;28830;8;1.03;7537.0
sctap1-2r81.05;sctap1-2r;63426;28830;8;1.05;7537.0
sctap1-2r81.1;sctap1-2r;63426;28830;8;1.1;7492.0
sctap1-2r161.03;sctap1-2r;63426;28830;16;1.03;8103.0
sctap1-2r161.05;sctap1-2r;63426;28830;16;1.05;7861.0
sctap1-2r161.1;sctap1-2r;63426;28830;16;1.1;7875.0
sctap1-2r321.03;sctap1-2r;63426;28830;32;1.03;8295.0
sctap1-2r321.05;sctap1-2r;63426;28830;32;1.05;8281.0
sctap1-2r321.1;sctap1-2r;63426;28830;32;1.1;8203.0
sctap1-2r641.03;sctap1-2r;63426;28830;64;1.03;8505.0
sctap1-2r641.05;sctap1-2r;63426;28830;64;1.05;8465.0
sctap1-2r641.1;sctap1-2r;63426;28830;64;1.1;8569.0
sctap1-2r1281.03;sctap1-2r;63426;28830;128;1.03;8751.0
sctap1-2r1281.05;sctap1-2r;63426;28830;128;1.05;8749.0
sctap1-2r1281.1;sctap1-2r;63426;28830;128;1.1;8757.0
seymourl21.03;seymourl;6316;4944;2;1.03;1003.0
seymourl21.05;seymourl;6316;4944;2;1.05;970.0
seymourl21.1;seymourl;6316;4944;2;1.1;814.0
seymourl41.03;seymourl;6316;4944;4;1.03;1839.0
seymourl41.05;seymourl;6316;4944;4;1.05;1864.0
seymourl41.1;seymourl;6316;4944;4;1.1;1745.0
seymourl81.03;seymourl;6316;4944;8;1.03;2631.0
seymourl81.05;seymourl;6316;4944;8;1.05;2574.0
seymourl81.1;seymourl;6316;4944;8;1.1;2556.0
seymourl161.03;seymourl;6316;4944;16;1.03;3364.0
seymourl161.05;seymourl;6316;4944;16;1.05;3388.0
seymourl161.1;seymourl;6316;4944;16;1.1;3366.0
seymourl321.03;seymourl;6316;4944;32;1.03;3942.0
seymourl321.05;seymourl;6316;4944;32;1.05;3927.0
seymourl321.1;seymourl;6316;4944;32;1.1;3891.0
seymourl641.03;seymourl;6316;4944;64;1.03;4286.0
seymourl641.05;seymourl;6316;4944;64;1.05;4264.0
seymourl641.1;seymourl;6316;4944;64;1.1;4229.0
seymourl1281.03;seymourl;6316;4944;128;1.03;4492.0
seymourl1281.05;seymourl;6316;4944;128;1.05;4459.0
seymourl1281.1;seymourl;6316;4944;128;1.1;4420.0
slptsk21.03;slptsk;3347;2861;2;1.03;1544.0
slptsk21.05;slptsk;3347;2861;2;1.05;1489.0
slptsk21.1;slptsk;3347;2861;2;1.1;1422.0
slptsk41.03;slptsk;3347;2861;4;1.03;2327.0
slptsk41.05;slptsk;3347;2861;4;1.05;2343.0
slptsk41.1;slptsk;3347;2861;4;1.1;2304.0
slptsk81.03;slptsk;3347;2861;8;1.03;2735.0
slptsk81.05;slptsk;3347;2861;8;1.05;2796.0
slptsk81.1;slptsk;3347;2861;8;1.1;2788.0
slptsk161.03;slptsk;3347;2861;16;1.03;2822.0
slptsk161.05;slptsk;3347;2861;16;1.05;2848.0
slptsk161.1;slptsk;3347;2861;16;1.1;2845.0
slptsk321.03;slptsk;3347;2861;32;1.03;2860.0
slptsk321.05;slptsk;3347;2861;32;1.05;2858.0
slptsk321.1;slptsk;3347;2861;32;1.1;2857.0
slptsk641.03;slptsk;3347;2861;64;1.03;2860.0
slptsk641.05;slptsk;3347;2861;64;1.05;2860.0
slptsk641.1;slptsk;3347;2861;64;1.1;2860.0
slptsk1281.03;slptsk;3347;2861;128;1.03;2861.0
slptsk1281.05;slptsk;3347;2861;128;1.05;2861.0
slptsk1281.1;slptsk;3347;2861;128;1.1;2861.0
south3121.03;south31;36321;18425;2;1.03;8671.0
south3121.05;south31;36321;18425;2;1.05;8488.0
south3121.1;south31;36321;18425;2;1.1;8050.0
south3141.03;south31;36321;18425;4;1.03;13240.0
south3141.05;south31;36321;18425;4;1.05;13196.0
south3141.1;south31;36321;18425;4;1.1;12976.0
south3181.03;south31;36321;18425;8;1.03;15513.0
south3181.05;south31;36321;18425;8;1.05;15519.0
south3181.1;south31;36321;18425;8;1.1;15420.0
south31161.03;south31;36321;18425;16;1.03;16632.0
south31161.05;south31;36321;18425;16;1.05;16645.0
south31161.1;south31;36321;18425;16;1.1;16629.0
south31321.03;south31;36321;18425;32;1.03;17212.0
south31321.05;south31;36321;18425;32;1.05;17219.0
south31321.1;south31;36321;18425;32;1.1;17215.0
south31641.03;south31;36321;18425;64;1.03;17520.0
south31641.05;south31;36321;18425;64;1.05;17522.0
south31641.1;south31;36321;18425;64;1.1;17518.0
south311281.03;south31;36321;18425;128;1.03;17901.0
south311281.05;south31;36321;18425;128;1.05;17893.0
south311281.1;south31;36321;18425;128;1.1;17904.0
spaceShuttleEntry_221.03;spaceShuttleEntry_2;1428;1428;2;1.03;652.0
spaceShuttleEntry_221.05;spaceShuttleEntry_2;1428;1428;2;1.05;649.0
spaceShuttleEntry_221.1;spaceShuttleEntry_2;1428;1428;2;1.1;642.0
spaceShuttleEntry_241.03;spaceShuttleEntry_2;1428;1428;4;1.03;1037.0
spaceShuttleEntry_241.05;spaceShuttleEntry_2;1428;1428;4;1.05;1030.0
spaceShuttleEntry_241.1;spaceShuttleEntry_2;1428;1428;4;1.1;991.0
spaceShuttleEntry_281.03;spaceShuttleEntry_2;1428;1428;8;1.03;1195.0
spaceShuttleEntry_281.05;spaceShuttleEntry_2;1428;1428;8;1.05;1189.0
spaceShuttleEntry_281.1;spaceShuttleEntry_2;1428;1428;8;1.1;1197.0
spaceShuttleEntry_2161.03;spaceShuttleEntry_2;1428;1428;16;1.03;1299.0
spaceShuttleEntry_2161.05;spaceShuttleEntry_2;1428;1428;16;1.05;1269.0
spaceShuttleEntry_2161.1;spaceShuttleEntry_2;1428;1428;16;1.1;1271.0
spaceShuttleEntry_2321.03;spaceShuttleEntry_2;1428;1428;32;1.03;1331.0
spaceShuttleEntry_2321.05;spaceShuttleEntry_2;1428;1428;32;1.05;1324.0
spaceShuttleEntry_2321.1;spaceShuttleEntry_2;1428;1428;32;1.1;1308.0
spaceShuttleEntry_2641.03;spaceShuttleEntry_2;1428;1428;64;1.03;1402.0
spaceShuttleEntry_2641.05;spaceShuttleEntry_2;1428;1428;64;1.05;1391.0
spaceShuttleEntry_2641.1;spaceShuttleEntry_2;1428;1428;64;1.1;1390.0
spaceShuttleEntry_21281.03;spaceShuttleEntry_2;1428;1428;128;1.03;1416.0
spaceShuttleEntry_21281.05;spaceShuttleEntry_2;1428;1428;128;1.05;1416.0
spaceShuttleEntry_21281.1;spaceShuttleEntry_2;1428;1428;128;1.1;1415.0
spaceShuttleEntry_321.03;spaceShuttleEntry_3;1834;1834;2;1.03;834.0
spaceShuttleEntry_321.05;spaceShuttleEntry_3;1834;1834;2;1.05;841.0
spaceShuttleEntry_321.1;spaceShuttleEntry_3;1834;1834;2;1.1;812.0
spaceShuttleEntry_341.03;spaceShuttleEntry_3;1834;1834;4;1.03;1292.0
spaceShuttleEntry_341.05;spaceShuttleEntry_3;1834;1834;4;1.05;1305.0
spaceShuttleEntry_341.1;spaceShuttleEntry_3;1834;1834;4;1.1;1304.0
spaceShuttleEntry_381.03;spaceShuttleEntry_3;1834;1834;8;1.03;1515.0
spaceShuttleEntry_381.05;spaceShuttleEntry_3;1834;1834;8;1.05;1518.0
spaceShuttleEntry_381.1;spaceShuttleEntry_3;1834;1834;8;1.1;1516.0
spaceShuttleEntry_3161.03;spaceShuttleEntry_3;1834;1834;16;1.03;1656.0
spaceShuttleEntry_3161.05;spaceShuttleEntry_3;1834;1834;16;1.05;1644.0
spaceShuttleEntry_3161.1;spaceShuttleEntry_3;1834;1834;16;1.1;1633.0
spaceShuttleEntry_3321.03;spaceShuttleEntry_3;1834;1834;32;1.03;1707.0
spaceShuttleEntry_3321.05;spaceShuttleEntry_3;1834;1834;32;1.05;1696.0
spaceShuttleEntry_3321.1;spaceShuttleEntry_3;1834;1834;32;1.1;1688.0
spaceShuttleEntry_3641.03;spaceShuttleEntry_3;1834;1834;64;1.03;1768.0
spaceShuttleEntry_3641.05;spaceShuttleEntry_3;1834;1834;64;1.05;1757.0
spaceShuttleEntry_3641.1;spaceShuttleEntry_3;1834;1834;64;1.1;1741.0
spaceShuttleEntry_31281.03;spaceShuttleEntry_3;1834;1834;128;1.03;1813.0
spaceShuttleEntry_31281.05;spaceShuttleEntry_3;1834;1834;128;1.05;1805.0
spaceShuttleEntry_31281.1;spaceShuttleEntry_3;1834;1834;128;1.1;1803.0
spaceShuttleEntry_421.03;spaceShuttleEntry_4;2450;2450;2;1.03;1124.0
spaceShuttleEntry_421.05;spaceShuttleEntry_4;2450;2450;2;1.05;1128.0
spaceShuttleEntry_421.1;spaceShuttleEntry_4;2450;2450;2;1.1;1116.0
spaceShuttleEntry_441.03;spaceShuttleEntry_4;2450;2450;4;1.03;1752.0
spaceShuttleEntry_441.05;spaceShuttleEntry_4;2450;2450;4;1.05;1735.0
spaceShuttleEntry_441.1;spaceShuttleEntry_4;2450;2450;4;1.1;1690.0
spaceShuttleEntry_481.03;spaceShuttleEntry_4;2450;2450;8;1.03;2023.0
spaceShuttleEntry_481.05;spaceShuttleEntry_4;2450;2450;8;1.05;2011.0
spaceShuttleEntry_481.1;spaceShuttleEntry_4;2450;2450;8;1.1;1993.0
spaceShuttleEntry_4161.03;spaceShuttleEntry_4;2450;2450;16;1.03;2164.0
spaceShuttleEntry_4161.05;spaceShuttleEntry_4;2450;2450;16;1.05;2161.0
spaceShuttleEntry_4161.1;spaceShuttleEntry_4;2450;2450;16;1.1;2162.0
spaceShuttleEntry_4321.03;spaceShuttleEntry_4;2450;2450;32;1.03;2283.0
spaceShuttleEntry_4321.05;spaceShuttleEntry_4;2450;2450;32;1.05;2270.0
spaceShuttleEntry_4321.1;spaceShuttleEntry_4;2450;2450;32;1.1;2248.0
spaceShuttleEntry_4641.03;spaceShuttleEntry_4;2450;2450;64;1.03;2331.0
spaceShuttleEntry_4641.05;spaceShuttleEntry_4;2450;2450;64;1.05;2325.0
spaceShuttleEntry_4641.1;spaceShuttleEntry_4;2450;2450;64;1.1;2311.0
spaceShuttleEntry_41281.03;spaceShuttleEntry_4;2450;2450;128;1.03;2421.0
spaceShuttleEntry_41281.05;spaceShuttleEntry_4;2450;2450;128;1.05;2401.0
spaceShuttleEntry_41281.1;spaceShuttleEntry_4;2450;2450;128;1.1;2384.0
spaceStation_521.03;spaceStation_5;1019;1019;2;1.03;211.0
spaceStation_521.05;spaceStation_5;1019;1019;2;1.05;205.0
spaceStation_521.1;spaceStation_5;1019;1019;2;1.1;193.0
spaceStation_541.03;spaceStation_5;1019;1019;4;1.03;412.0
spaceStation_541.05;spaceStation_5;1019;1019;4;1.05;407.0
spaceStation_541.1;spaceStation_5;1019;1019;4;1.1;415.0
spaceStation_581.03;spaceStation_5;1019;1019;8;1.03;707.0
spaceStation_581.05;spaceStation_5;1019;1019;8;1.05;724.0
spaceStation_581.1;spaceStation_5;1019;1019;8;1.1;708.0
spaceStation_5161.03;spaceStation_5;1019;1019;16;1.03;859.0
spaceStation_5161.05;spaceStation_5;1019;1019;16;1.05;860.0
spaceStation_5161.1;spaceStation_5;1019;1019;16;1.1;841.0
spaceStation_5321.03;spaceStation_5;1019;1019;32;1.03;931.0
spaceStation_5321.05;spaceStation_5;1019;1019;32;1.05;924.0
spaceStation_5321.1;spaceStation_5;1019;1019;32;1.1;922.0
spaceStation_5641.03;spaceStation_5;1019;1019;64;1.03;940.0
spaceStation_5641.05;spaceStation_5;1019;1019;64;1.05;944.0
spaceStation_5641.1;spaceStation_5;1019;1019;64;1.1;942.0
spaceStation_51281.03;spaceStation_5;1019;1019;128;1.03;965.0
spaceStation_51281.05;spaceStation_5;1019;1019;128;1.05;964.0
spaceStation_51281.1;spaceStation_5;1019;1019;128;1.1;965.0
spaceStation_621.03;spaceStation_6;1111;1111;2;1.03;238.0
spaceStation_621.05;spaceStation_6;1111;1111;2;1.05;226.0
spaceStation_621.1;spaceStation_6;1111;1111;2;1.1;207.0
spaceStation_641.03;spaceStation_6;1111;1111;4;1.03;482.0
spaceStation_641.05;spaceStation_6;1111;1111;4;1.05;409.0
spaceStation_641.1;spaceStation_6;1111;1111;4;1.1;358.0
spaceStation_681.03;spaceStation_6;1111;1111;8;1.03;748.0
spaceStation_681.05;spaceStation_6;1111;1111;8;1.05;744.0
spaceStation_681.1;spaceStation_6;1111;1111;8;1.1;652.0
spaceStation_6161.03;spaceStation_6;1111;1111;16;1.03;953.0
spaceStation_6161.05;spaceStation_6;1111;1111;16;1.05;931.0
spaceStation_6161.1;spaceStation_6;1111;1111;16;1.1;935.0
spaceStation_6321.03;spaceStation_6;1111;1111;32;1.03;1024.0
spaceStation_6321.05;spaceStation_6;1111;1111;32;1.05;1013.0
spaceStation_6321.1;spaceStation_6;1111;1111;32;1.1;1007.0
spaceStation_6641.03;spaceStation_6;1111;1111;64;1.03;1043.0
spaceStation_6641.05;spaceStation_6;1111;1111;64;1.05;1033.0
spaceStation_6641.1;spaceStation_6;1111;1111;64;1.1;1032.0
spaceStation_61281.03;spaceStation_6;1111;1111;128;1.03;1053.0
spaceStation_61281.05;spaceStation_6;1111;1111;128;1.05;1051.0
spaceStation_61281.1;spaceStation_6;1111;1111;128;1.1;1051.0
spaceStation_721.03;spaceStation_7;1134;1134;2;1.03;239.0
spaceStation_721.05;spaceStation_7;1134;1134;2;1.05;232.0
spaceStation_721.1;spaceStation_7;1134;1134;2;1.1;176.0
spaceStation_741.03;spaceStation_7;1134;1134;4;1.03;492.0
spaceStation_741.05;spaceStation_7;1134;1134;4;1.05;435.0
spaceStation_741.1;spaceStation_7;1134;1134;4;1.1;348.0
spaceStation_781.03;spaceStation_7;1134;1134;8;1.03;758.0
spaceStation_781.05;spaceStation_7;1134;1134;8;1.05;710.0
spaceStation_781.1;spaceStation_7;1134;1134;8;1.1;709.0
spaceStation_7161.03;spaceStation_7;1134;1134;16;1.03;935.0
spaceStation_7161.05;spaceStation_7;1134;1134;16;1.05;942.0
spaceStation_7161.1;spaceStation_7;1134;1134;16;1.1;937.0
spaceStation_7321.03;spaceStation_7;1134;1134;32;1.03;1043.0
spaceStation_7321.05;spaceStation_7;1134;1134;32;1.05;1037.0
spaceStation_7321.1;spaceStation_7;1134;1134;32;1.1;1031.0
spaceStation_7641.03;spaceStation_7;1134;1134;64;1.03;1059.0
spaceStation_7641.05;spaceStation_7;1134;1134;64;1.05;1059.0
spaceStation_7641.1;spaceStation_7;1134;1134;64;1.1;1053.0
spaceStation_71281.03;spaceStation_7;1134;1134;128;1.03;1072.0
spaceStation_71281.05;spaceStation_7;1134;1134;128;1.05;1074.0
spaceStation_71281.1;spaceStation_7;1134;1134;128;1.1;1074.0
spaceStation_821.03;spaceStation_8;1157;1157;2;1.03;222.0
spaceStation_821.05;spaceStation_8;1157;1157;2;1.05;212.0
spaceStation_821.1;spaceStation_8;1157;1157;2;1.1;151.0
spaceStation_841.03;spaceStation_8;1157;1157;4;1.03;446.0
spaceStation_841.05;spaceStation_8;1157;1157;4;1.05;445.0
spaceStation_841.1;spaceStation_8;1157;1157;4;1.1;400.0
spaceStation_881.03;spaceStation_8;1157;1157;8;1.03;770.0
spaceStation_881.05;spaceStation_8;1157;1157;8;1.05;768.0
spaceStation_881.1;spaceStation_8;1157;1157;8;1.1;705.0
spaceStation_8161.03;spaceStation_8;1157;1157;16;1.03;985.0
spaceStation_8161.05;spaceStation_8;1157;1157;16;1.05;987.0
spaceStation_8161.1;spaceStation_8;1157;1157;16;1.1;966.0
spaceStation_8321.03;spaceStation_8;1157;1157;32;1.03;1061.0
spaceStation_8321.05;spaceStation_8;1157;1157;32;1.05;1062.0
spaceStation_8321.1;spaceStation_8;1157;1157;32;1.1;1042.0
spaceStation_8641.03;spaceStation_8;1157;1157;64;1.03;1081.0
spaceStation_8641.05;spaceStation_8;1157;1157;64;1.05;1083.0
spaceStation_8641.1;spaceStation_8;1157;1157;64;1.1;1072.0
spaceStation_81281.03;spaceStation_8;1157;1157;128;1.03;1096.0
spaceStation_81281.05;spaceStation_8;1157;1157;128;1.05;1096.0
spaceStation_81281.1;spaceStation_8;1157;1157;128;1.1;1096.0
spaceStation_921.03;spaceStation_9;1180;1180;2;1.03;209.0
spaceStation_921.05;spaceStation_9;1180;1180;2;1.05;176.0
spaceStation_921.1;spaceStation_9;1180;1180;2;1.1;154.0
spaceStation_941.03;spaceStation_9;1180;1180;4;1.03;468.0
spaceStation_941.05;spaceStation_9;1180;1180;4;1.05;440.0
spaceStation_941.1;spaceStation_9;1180;1180;4;1.1;425.0
spaceStation_981.03;spaceStation_9;1180;1180;8;1.03;705.0
spaceStation_981.05;spaceStation_9;1180;1180;8;1.05;725.0
spaceStation_981.1;spaceStation_9;1180;1180;8;1.1;675.0
spaceStation_9161.03;spaceStation_9;1180;1180;16;1.03;1013.0
spaceStation_9161.05;spaceStation_9;1180;1180;16;1.05;982.0
spaceStation_9161.1;spaceStation_9;1180;1180;16;1.1;972.0
spaceStation_9321.03;spaceStation_9;1180;1180;32;1.03;1081.0
spaceStation_9321.05;spaceStation_9;1180;1180;32;1.05;1074.0
spaceStation_9321.1;spaceStation_9;1180;1180;32;1.1;1067.0
spaceStation_9641.03;spaceStation_9;1180;1180;64;1.03;1107.0
spaceStation_9641.05;spaceStation_9;1180;1180;64;1.05;1097.0
spaceStation_9641.1;spaceStation_9;1180;1180;64;1.1;1096.0
spaceStation_91281.03;spaceStation_9;1180;1180;128;1.03;1117.0
spaceStation_91281.05;spaceStation_9;1180;1180;128;1.05;1118.0
spaceStation_91281.1;spaceStation_9;1180;1180;128;1.1;1115.0
spaceStation_1021.03;spaceStation_10;1272;1272;2;1.03;163.0
spaceStation_1021.05;spaceStation_10;1272;1272;2;1.05;163.0
spaceStation_1021.1;spaceStation_10;1272;1272;2;1.1;163.0
spaceStation_1041.03;spaceStation_10;1272;1272;4;1.03;367.0
spaceStation_1041.05;spaceStation_10;1272;1272;4;1.05;359.0
spaceStation_1041.1;spaceStation_10;1272;1272;4;1.1;331.0
spaceStation_1081.03;spaceStation_10;1272;1272;8;1.03;651.0
spaceStation_1081.05;spaceStation_10;1272;1272;8;1.05;621.0
spaceStation_1081.1;spaceStation_10;1272;1272;8;1.1;546.0
spaceStation_10161.03;spaceStation_10;1272;1272;16;1.03;953.0
spaceStation_10161.05;spaceStation_10;1272;1272;16;1.05;949.0
spaceStation_10161.1;spaceStation_10;1272;1272;16;1.1;890.0
spaceStation_10321.03;spaceStation_10;1272;1272;32;1.03;1127.0
spaceStation_10321.05;spaceStation_10;1272;1272;32;1.05;1105.0
spaceStation_10321.1;spaceStation_10;1272;1272;32;1.1;1084.0
spaceStation_10641.03;spaceStation_10;1272;1272;64;1.03;1173.0
spaceStation_10641.05;spaceStation_10;1272;1272;64;1.05;1177.0
spaceStation_10641.1;spaceStation_10;1272;1272;64;1.1;1171.0
spaceStation_101281.03;spaceStation_10;1272;1272;128;1.03;1199.0
spaceStation_101281.05;spaceStation_10;1272;1272;128;1.05;1201.0
spaceStation_101281.1;spaceStation_10;1272;1272;128;1.1;1201.0
spaceStation_1121.03;spaceStation_11;1364;1364;2;1.03;197.0
spaceStation_1121.05;spaceStation_11;1364;1364;2;1.05;184.0
spaceStation_1121.1;spaceStation_11;1364;1364;2;1.1;163.0
spaceStation_1141.03;spaceStation_11;1364;1364;4;1.03;383.0
spaceStation_1141.05;spaceStation_11;1364;1364;4;1.05;380.0
spaceStation_1141.1;spaceStation_11;1364;1364;4;1.1;349.0
spaceStation_1181.03;spaceStation_11;1364;1364;8;1.03;676.0
spaceStation_1181.05;spaceStation_11;1364;1364;8;1.05;604.0
spaceStation_1181.1;spaceStation_11;1364;1364;8;1.1;609.0
spaceStation_11161.03;spaceStation_11;1364;1364;16;1.03;977.0
spaceStation_11161.05;spaceStation_11;1364;1364;16;1.05;970.0
spaceStation_11161.1;spaceStation_11;1364;1364;16;1.1;950.0
spaceStation_11321.03;spaceStation_11;1364;1364;32;1.03;1210.0
spaceStation_11321.05;spaceStation_11;1364;1364;32;1.05;1188.0
spaceStation_11321.1;spaceStation_11;1364;1364;32;1.1;1172.0
spaceStation_11641.03;spaceStation_11;1364;1364;64;1.03;1259.0
spaceStation_11641.05;spaceStation_11;1364;1364;64;1.05;1254.0
spaceStation_11641.1;spaceStation_11;1364;1364;64;1.1;1241.0
spaceStation_111281.03;spaceStation_11;1364;1364;128;1.03;1290.0
spaceStation_111281.05;spaceStation_11;1364;1364;128;1.05;1286.0
spaceStation_111281.1;spaceStation_11;1364;1364;128;1.1;1286.0
spaceStation_1221.03;spaceStation_12;1410;1410;2;1.03;212.0
spaceStation_1221.05;spaceStation_12;1410;1410;2;1.05;207.0
spaceStation_1221.1;spaceStation_12;1410;1410;2;1.1;163.0
spaceStation_1241.03;spaceStation_12;1410;1410;4;1.03;394.0
spaceStation_1241.05;spaceStation_12;1410;1410;4;1.05;391.0
spaceStation_1241.1;spaceStation_12;1410;1410;4;1.1;394.0
spaceStation_1281.03;spaceStation_12;1410;1410;8;1.03;608.0
spaceStation_1281.05;spaceStation_12;1410;1410;8;1.05;599.0
spaceStation_1281.1;spaceStation_12;1410;1410;8;1.1;666.0
spaceStation_12161.03;spaceStation_12;1410;1410;16;1.03;931.0
spaceStation_12161.05;spaceStation_12;1410;1410;16;1.05;955.0
spaceStation_12161.1;spaceStation_12;1410;1410;16;1.1;921.0
spaceStation_12321.03;spaceStation_12;1410;1410;32;1.03;1221.0
spaceStation_12321.05;spaceStation_12;1410;1410;32;1.05;1224.0
spaceStation_12321.1;spaceStation_12;1410;1410;32;1.1;1202.0
spaceStation_12641.03;spaceStation_12;1410;1410;64;1.03;1295.0
spaceStation_12641.05;spaceStation_12;1410;1410;64;1.05;1289.0
spaceStation_12641.1;spaceStation_12;1410;1410;64;1.1;1286.0
spaceStation_121281.03;spaceStation_12;1410;1410;128;1.03;1331.0
spaceStation_121281.05;spaceStation_12;1410;1410;128;1.05;1328.0
spaceStation_121281.1;spaceStation_12;1410;1410;128;1.1;1325.0
spaceStation_1321.03;spaceStation_13;1617;1617;2;1.03;238.0
spaceStation_1321.05;spaceStation_13;1617;1617;2;1.05;232.0
spaceStation_1321.1;spaceStation_13;1617;1617;2;1.1;209.0
spaceStation_1341.03;spaceStation_13;1617;1617;4;1.03;474.0
spaceStation_1341.05;spaceStation_13;1617;1617;4;1.05;484.0
spaceStation_1341.1;spaceStation_13;1617;1617;4;1.1;410.0
spaceStation_1381.03;spaceStation_13;1617;1617;8;1.03;812.0
spaceStation_1381.05;spaceStation_13;1617;1617;8;1.05;830.0
spaceStation_1381.1;spaceStation_13;1617;1617;8;1.1;764.0
spaceStation_13161.03;spaceStation_13;1617;1617;16;1.03;1141.0
spaceStation_13161.05;spaceStation_13;1617;1617;16;1.05;1145.0
spaceStation_13161.1;spaceStation_13;1617;1617;16;1.1;1088.0
spaceStation_13321.03;spaceStation_13;1617;1617;32;1.03;1420.0
spaceStation_13321.05;spaceStation_13;1617;1617;32;1.05;1396.0
spaceStation_13321.1;spaceStation_13;1617;1617;32;1.1;1403.0
spaceStation_13641.03;spaceStation_13;1617;1617;64;1.03;1499.0
spaceStation_13641.05;spaceStation_13;1617;1617;64;1.05;1488.0
spaceStation_13641.1;spaceStation_13;1617;1617;64;1.1;1484.0
spaceStation_131281.03;spaceStation_13;1617;1617;128;1.03;1524.0
spaceStation_131281.05;spaceStation_13;1617;1617;128;1.05;1529.0
spaceStation_131281.1;spaceStation_13;1617;1617;128;1.1;1528.0
spaceStation_1421.03;spaceStation_14;1640;1640;2;1.03;249.0
spaceStation_1421.05;spaceStation_14;1640;1640;2;1.05;235.0
spaceStation_1421.1;spaceStation_14;1640;1640;2;1.1;210.0
spaceStation_1441.03;spaceStation_14;1640;1640;4;1.03;483.0
spaceStation_1441.05;spaceStation_14;1640;1640;4;1.05;448.0
spaceStation_1441.1;spaceStation_14;1640;1640;4;1.1;442.0
spaceStation_1481.03;spaceStation_14;1640;1640;8;1.03;835.0
spaceStation_1481.05;spaceStation_14;1640;1640;8;1.05;799.0
spaceStation_1481.1;spaceStation_14;1640;1640;8;1.1;809.0
spaceStation_14161.03;spaceStation_14;1640;1640;16;1.03;1219.0
spaceStation_14161.05;spaceStation_14;1640;1640;16;1.05;1149.0
